,index,F-score,p-value
901,78throw_157thcolumn,8.21092974869666,0.004235843550902327
902,40throw_159thcolumn,8.208518453184837,0.0042414377270840724
903,56throw_197thcolumn,8.19990710184887,0.004261477505864176
904,80throw_131thcolumn,8.196637511980686,0.004269111540966371
905,43throw_199thcolumn,8.195539415845667,0.004271678568039733
906,36throw_98thcolumn,8.188725049904983,0.0042876437788154625
907,66throw_91thcolumn,8.18801918674529,0.004289301001348178
908,25throw_148thcolumn,8.184889208369396,0.004296657422557973
909,0throw_187thcolumn,8.182182968198992,0.0043030282950767855
910,91throw_170thcolumn,8.181391288157988,0.00430489384207044
911,35throw_130thcolumn,8.17349664369539,0.004323542272369406
912,51throw_63thcolumn,8.169923511671042,0.004332009642935304
913,63throw_71thcolumn,8.166031737465099,0.004341251347544079
914,121throw_195thcolumn,8.16577535617799,0.004341860875407482
915,117throw_139thcolumn,8.165608214950753,0.00434225828850082
916,28throw_135thcolumn,8.162647680592386,0.004349303725215455
917,68throw_146thcolumn,8.15814413623997,0.0043600435513572984
918,48throw_68thcolumn,8.155857422440148,0.004365507137679821
919,128throw_171thcolumn,8.138312535387632,0.004407659605965651
920,0throw_94thcolumn,8.137757832575662,0.004408999054366132
921,48throw_60thcolumn,8.136274646280445,0.004412582563296683
922,144throw_152thcolumn,8.135879289398243,0.004413538281619305
923,50throw_80thcolumn,8.135814856947114,0.004413694057790986
924,62throw_187thcolumn,8.131247320391344,0.0044247511342977285
925,50throw_93thcolumn,8.126249304836763,0.004436882679722974
926,30throw_146thcolumn,8.121954530476579,0.004447334358416655
927,72throw_136thcolumn,8.116402421962949,0.004460883076917384
928,50throw_136thcolumn,8.108575616664096,0.004480054223255868
929,120throw_195thcolumn,8.099840760384877,0.00450154879734746
930,42throw_143thcolumn,8.09948593948738,0.004502424153502298
931,118throw_131thcolumn,8.089384139655762,0.004527418619691888
932,158throw_169thcolumn,8.08674600312529,0.0045339693233237945
933,91throw_191thcolumn,8.0848033099271,0.004538799364713407
934,119throw_175thcolumn,8.078911121772666,0.004553480997840391
935,83throw_184thcolumn,8.07695899967983,0.004558355796746415
936,40throw_99thcolumn,8.070136219409688,0.004575435350830473
937,34throw_68thcolumn,8.068543484312674,0.00457943185290394
938,40throw_119thcolumn,8.06115784541003,0.0045980105334154225
939,118throw_196thcolumn,8.054725380390163,0.004614254117129677
940,90throw_99thcolumn,8.048547168573899,0.0046299107526117465
941,28throw_122thcolumn,8.046348492795033,0.004635495633095626
942,20throw_185thcolumn,8.043782037655932,0.004642023406270458
943,84throw_164thcolumn,8.037069801780062,0.004659140328221002
944,125throw_138thcolumn,8.036596452807231,0.0046603498462644295
945,62throw_104thcolumn,8.024370422890529,0.004691701447451298
946,163throw_191thcolumn,8.022564349602346,0.004696351023178894
947,0throw_84thcolumn,8.018430371293924,0.00470701128431508
948,124throw_138thcolumn,8.016223895042316,0.004712711209123142
949,27throw_108thcolumn,8.009373084856094,0.004730453613102025
950,174throw_183thcolumn,8.004190514663966,0.004743920825619221
951,45throw_111thcolumn,8.004090739368221,0.004744180480958929
952,158throw_177thcolumn,8.002489870361408,0.004748348567226966
953,155throw_180thcolumn,8.000736505301933,0.004752917984839147
954,58throw_71thcolumn,7.999688653857872,0.004755650915498431
955,16throw_69thcolumn,7.993450473460026,0.004771954101338516
956,18throw_69thcolumn,7.979656774844884,0.004808206001549641
957,161throw_195thcolumn,7.97962197932615,0.00480829780375936
958,11throw_27thcolumn,7.977512225320014,0.0048138673825781145
959,56throw_90thcolumn,7.977317608357275,0.004814381486978613
960,24throw_143thcolumn,7.9663201672043265,0.004843523769855477
961,65throw_75thcolumn,7.962479014863968,0.004853744852442484
962,125throw_139thcolumn,7.961242073100077,0.00485704096456887
963,87throw_191thcolumn,7.957568519926078,0.004866843449947311
964,68throw_172thcolumn,7.9564678329036,0.004869784444225034
965,81throw_95thcolumn,7.956027398780119,0.0048709617755157576
966,31throw_145thcolumn,7.95352792128122,0.004877648670337981
967,45throw_57thcolumn,7.95183595054463,0.004882180543947255
968,73throw_186thcolumn,7.949357567723689,0.004888826546474993
969,152throw_190thcolumn,7.947711724383456,0.004893245120585127
970,20throw_24thcolumn,7.945816612206569,0.004898337950975641
971,54throw_161thcolumn,7.944416919524832,0.004902102887719183
972,12throw_43thcolumn,7.940797276952431,0.004911852811253253
973,86throw_171thcolumn,7.927693007619812,0.0049473164610622814
974,59throw_184thcolumn,7.923110102133058,0.004959780599213119
975,16throw_197thcolumn,7.921765164099561,0.0049634445083196225
976,130throw_172thcolumn,7.9213388853362,0.004964606362417886
977,96throw_182thcolumn,7.910644068881197,0.004993846875106842
978,73throw_108thcolumn,7.9042621854303174,0.005011379138967049
979,8throw_132thcolumn,7.902732629576184,0.005015590447001582
980,63throw_67thcolumn,7.9006665898231825,0.005021284584225243
981,19throw_88thcolumn,7.899583762042465,0.005024271561005676
982,45throw_144thcolumn,7.898867423553598,0.005026248574819916
983,152throw_154thcolumn,7.897689163510988,0.005029502167290686
984,47throw_63thcolumn,7.894361160667901,0.005038703573345098
985,43throw_107thcolumn,7.880586423330166,0.005076971645291203
986,85throw_184thcolumn,7.878212116271189,0.00508359769871694
987,75throw_84thcolumn,7.875049170839248,0.00509243834256628
988,69throw_100thcolumn,7.860928320112426,0.0051320988734803626
989,171throw_183thcolumn,7.857275134321742,0.005142410630444924
990,24throw_154thcolumn,7.855907740376922,0.005146275776417004
991,46throw_151thcolumn,7.847656306777195,0.0051696627211667455
992,54throw_94thcolumn,7.836903816058577,0.005200301264407248
993,25throw_27thcolumn,7.835565535411891,0.005204127558941142
994,7throw_189thcolumn,7.820100415584441,0.005248553127984798
995,137throw_195thcolumn,7.81540349330042,0.005262122147203515
996,29throw_87thcolumn,7.815057133893063,0.005263124167458414
997,27throw_141thcolumn,7.813328825806921,0.005268127086906495
998,81throw_193thcolumn,7.812798366196184,0.005269663577525392
999,0throw_107thcolumn,7.804830964373595,0.005292796488744862
1000,49throw_182thcolumn,7.804051832005104,0.00529506421398936
1001,42throw_78thcolumn,7.802201170606052,0.00530045468470593
1002,24throw_141thcolumn,7.802199199526147,0.005300460428908143
1003,91throw_125thcolumn,7.801485468969324,0.005302540829812556
1004,50throw_62thcolumn,7.800560935421571,0.005305236924245987
1005,128throw_131thcolumn,7.797908574418399,0.005312979421737427
1006,82throw_166thcolumn,7.794561974961697,0.005322764930812154
1007,30throw_142thcolumn,7.793215528533884,0.00532670715010183
1008,34throw_85thcolumn,7.790905890217505,0.005333476412918676
1009,55throw_150thcolumn,7.788465796618891,0.005340637565114616
1010,81throw_91thcolumn,7.7873356835093235,0.005343957530400277
1011,35throw_184thcolumn,7.78581200939136,0.005348437006806546
1012,77throw_189thcolumn,7.779037404235369,0.005368400250353731
1013,141throw_197thcolumn,7.771231312079159,0.005391497414766822
1014,104throw_124thcolumn,7.770576374929432,0.005393439892215348
1015,79throw_92thcolumn,7.769638223711958,0.00539622359891919
1016,70throw_81thcolumn,7.769519253555528,0.005396576715057505
1017,172throw_192thcolumn,7.764492336769863,0.005411518720979044
1018,28throw_88thcolumn,7.749369065679587,0.005456726340398338
1019,49throw_73thcolumn,7.746374860840805,0.0054657224769597565
1020,34throw_94thcolumn,7.742413335751188,0.005477648221585538
1021,101throw_170thcolumn,7.742195521715689,0.00547830469738465
1022,57throw_170thcolumn,7.741955911596633,0.0054790269578071735
1023,112throw_181thcolumn,7.736601113970614,0.005495193398298622
1024,27throw_127thcolumn,7.736188943061134,0.005496439783010908
1025,142throw_192thcolumn,7.733383099757831,0.005504932191245417
1026,85throw_170thcolumn,7.732536822807213,0.0055074962355425566
1027,84throw_118thcolumn,7.7313710538360585,0.005511030271848305
1028,149throw_199thcolumn,7.731050210307885,0.005512003317425394
1029,57throw_59thcolumn,7.728596178061824,0.005519451645305336
1030,73throw_138thcolumn,7.727987779759041,0.005521299807850643
1031,74throw_85thcolumn,7.725984694890663,0.00552738914761429
1032,88throw_199thcolumn,7.724439342020688,0.005532091676978684
1033,69throw_185thcolumn,7.7210190186411465,0.005542514300357359
1034,191throw_192thcolumn,7.718799945022274,0.005549287123855747
1035,4throw_38thcolumn,7.704148847824764,0.005594216292787768
1036,14throw_33thcolumn,7.697802297117148,0.005613793829574826
1037,108throw_184thcolumn,7.697774656023129,0.00561387924836882
1038,12throw_89thcolumn,7.695133239434256,0.005622048099778939
1039,42throw_87thcolumn,7.693783698475007,0.005626226378189693
1040,84throw_114thcolumn,7.691223793181508,0.005634160749748705
1041,17throw_138thcolumn,7.690634535102147,0.0056359887600397444
1042,11throw_32thcolumn,7.6884770389882275,0.005642686966125271
1043,36throw_87thcolumn,7.687642379639903,0.005645280447062808
1044,132throw_167thcolumn,7.68759622088645,0.005645423908578793
1045,27throw_111thcolumn,7.685205344921493,0.005652859850510558
1046,145throw_178thcolumn,7.679701568392892,0.005670015369993541
1047,70throw_93thcolumn,7.67451735592799,0.005686223429743723
1048,62throw_77thcolumn,7.668394823469648,0.0057054260392939765
1049,127throw_131thcolumn,7.6675607157530745,0.005708047242743044
1050,54throw_69thcolumn,7.664454049224179,0.005717820843899628
1051,105throw_144thcolumn,7.659502759768302,0.005733432990825821
1052,15throw_175thcolumn,7.6594959011431705,0.005733454647257073
1053,27throw_102thcolumn,7.652367012566132,0.005756009689351193
1054,21throw_50thcolumn,7.648954615766329,0.005766838204578592
1055,136throw_184thcolumn,7.646040104666108,0.005776103261126968
1056,74throw_98thcolumn,7.641585917475048,0.005790292242420623
1057,82throw_131thcolumn,7.641208766764005,0.005791495304113389
1058,58throw_75thcolumn,7.638058412480274,0.005801554504408015
1059,152throw_170thcolumn,7.632227614553914,0.005820219576578322
1060,34throw_45thcolumn,7.620825374440898,0.005856896973077642
1061,103throw_104thcolumn,7.616416477566901,0.005871142225817363
1062,170throw_188thcolumn,7.614340038359237,0.005877863507637739
1063,25throw_159thcolumn,7.6094832325759585,0.005893615347519002
1064,4throw_98thcolumn,7.609026950487738,0.005895097399250454
1065,45throw_51thcolumn,7.605324132663568,0.005907138628934256
1066,186throw_193thcolumn,7.603161787849221,0.005914181998357037
1067,40throw_68thcolumn,7.6015453292105555,0.005919452866095216
1068,32throw_94thcolumn,7.60072176624429,0.005922140144466682
1069,78throw_88thcolumn,7.6007208252684535,0.005922143215575671
1070,91throw_156thcolumn,7.599542127893658,0.005925991465017935
1071,24throw_48thcolumn,7.597359540513244,0.005933123994130674
1072,42throw_60thcolumn,7.596624879082857,0.00593552678425374
1073,57throw_185thcolumn,7.590236319529409,0.0059564632233428125
1074,50throw_137thcolumn,7.589531427725886,0.005958777895763605
1075,62throw_153thcolumn,7.580345667467303,0.005989025589666697
1076,85throw_139thcolumn,7.578148099787088,0.005996285164930918
1077,12throw_33thcolumn,7.57785312928183,0.005997260272188655
1078,31throw_67thcolumn,7.576420605953441,0.006001998182238256
1079,35throw_87thcolumn,7.57636034787746,0.006002197562861958
1080,36throw_84thcolumn,7.570962914042465,0.006020083956253034
1081,89throw_99thcolumn,7.5677340474912205,0.006030810027406883
1082,40throw_75thcolumn,7.563792275286949,0.006043930798407053
1083,46throw_118thcolumn,7.559942165519997,0.0060567746187913055
1084,77throw_96thcolumn,7.556337732208559,0.006068824150379472
1085,67throw_171thcolumn,7.55113690044767,0.0060862535914288285
1086,122throw_132thcolumn,7.5472957448032885,0.006099159213236065
1087,86throw_190thcolumn,7.544904630866656,0.006107207064142304
1088,128throw_136thcolumn,7.540885952849809,0.006120757315916341
1089,138throw_166thcolumn,7.54080282352437,0.006121037937015037
1090,131throw_151thcolumn,7.540083673863595,0.00612346613189362
1091,114throw_158thcolumn,7.529880019928523,0.006158024839333304
1092,52throw_174thcolumn,7.526473734922413,0.006169605895372337
1093,145throw_190thcolumn,7.522386373352004,0.006183531934948425
1094,25throw_99thcolumn,7.516629787700142,0.006203199690318072
1095,44throw_184thcolumn,7.515913538390728,0.00620565127190482
1096,6throw_24thcolumn,7.5079568431917965,0.006232952184539537
1097,62throw_103thcolumn,7.506764103142367,0.006237055266961136
1098,73throw_91thcolumn,7.502274257144248,0.0062525253226936445
1099,38throw_64thcolumn,7.496149812114638,0.006273690756744388
1100,31throw_49thcolumn,7.4958128899784855,0.006274857247022001
1101,25throw_171thcolumn,7.489718453814897,0.006295995693029605
1102,38throw_41thcolumn,7.488441051364809,0.006300435560740349
1103,28throw_59thcolumn,7.484160717153306,0.006315336061504948
1104,30throw_68thcolumn,7.479445642765217,0.006331791661502959
1105,64throw_65thcolumn,7.478043944167624,0.006336692033652368
1106,49throw_173thcolumn,7.47789292416449,0.006337220234529635
1107,57throw_173thcolumn,7.474298748222652,0.00634980435608227
1108,127throw_190thcolumn,7.471815669560555,0.00635851316194871
1109,57throw_169thcolumn,7.45281143017837,0.006425571642620887
1110,127throw_189thcolumn,7.452806719177771,0.006425588355217533
1111,80throw_158thcolumn,7.448537292278566,0.006440752723475024
1112,52throw_69thcolumn,7.439605169901547,0.006472596750856749
1113,123throw_131thcolumn,7.438751285449102,0.0064756493629747605
1114,81throw_194thcolumn,7.438572446098444,0.00647628889486415
1115,179throw_191thcolumn,7.437099637250955,0.006481558135159849
1116,47throw_91thcolumn,7.43489778409341,0.006489443839666143
1117,8throw_14thcolumn,7.431023218441342,0.006503344013339888
1118,88throw_92thcolumn,7.424278501330352,0.006527613644910789
1119,42throw_69thcolumn,7.421200437530953,0.00653872025051837
1120,27throw_106thcolumn,7.41610944400338,0.006557132555887858
1121,93throw_191thcolumn,7.415883253239472,0.006557951836042729
1122,25throw_40thcolumn,7.412073487944349,0.0065717668351971716
1123,49throw_193thcolumn,7.412003877702124,0.006572019533019486
1124,166throw_170thcolumn,7.411410812068324,0.006574172871956043
1125,99throw_140thcolumn,7.406003290940877,0.0065938401396516974
1126,100throw_185thcolumn,7.395816609141433,0.006631052897592352
1127,91throw_166thcolumn,7.389131876599668,0.00665558939829346
1128,136throw_197thcolumn,7.388937136572295,0.006656305587258166
1129,139throw_189thcolumn,7.388149048670925,0.0066592047170157395
1130,78throw_112thcolumn,7.386588792294856,0.006664948223464307
1131,165throw_168thcolumn,7.381071870643399,0.006685297385839598
1132,38throw_132thcolumn,7.3764109525398425,0.006702538689755985
1133,14throw_15thcolumn,7.372756634550592,0.006716088256217528
1134,21throw_30thcolumn,7.371110602159314,0.006722200601718062
1135,73throw_106thcolumn,7.367774418918488,0.0067346065784748025
1136,73throw_110thcolumn,7.366547375581451,0.006739175366486657
1137,61throw_70thcolumn,7.363916223011774,0.0067489829213717
1138,100throw_124thcolumn,7.3562991305297905,0.006777457824314875
1139,4throw_100thcolumn,7.356004181908628,0.006778562895746647
1140,140throw_175thcolumn,7.355647154376524,0.006779900802145899
1141,143throw_159thcolumn,7.353655436276881,0.006787369420514569
1142,131throw_175thcolumn,7.353447841180442,0.006788148352391896
1143,84throw_146thcolumn,7.352023915076114,0.006793493628673306
1144,73throw_96thcolumn,7.3501616171639,0.006800491006733831
1145,123throw_194thcolumn,7.340458201630457,0.006837069973245446
1146,73throw_171thcolumn,7.338493211611051,0.006844501866122536
1147,121throw_164thcolumn,7.338480636830007,0.006844549452467874
1148,11throw_132thcolumn,7.336720305326437,0.006851214359884709
1149,142throw_178thcolumn,7.336234202932402,0.006853055993696902
1150,51throw_70thcolumn,7.332321370088835,0.0068678984965210455
1151,99throw_150thcolumn,7.332194978170012,0.0068683784853595465
1152,136throw_138thcolumn,7.329801109140989,0.006877475979506728
1153,129throw_195thcolumn,7.320471969991777,0.00691304757481994
1154,58throw_198thcolumn,7.315687368058199,0.006931364008808257
1155,42throw_111thcolumn,7.315396448051397,0.006932479309810698
1156,50throw_199thcolumn,7.31432865574472,0.006936574482489522
1157,71throw_97thcolumn,7.312697411933907,0.006942835370104803
1158,17throw_75thcolumn,7.312101874234365,0.006945122547520322
1159,152throw_180thcolumn,7.308192287154282,0.006960156566025929
1160,23throw_142thcolumn,7.307743345989194,0.006961885064673346
1161,42throw_159thcolumn,7.307403179275998,0.0069631950558925616
1162,73throw_100thcolumn,7.306544574307404,0.00696650268850107
1163,56throw_75thcolumn,7.305554045933678,0.006970320530885981
1164,67throw_93thcolumn,7.303920952180336,0.006976619718982235
1165,111throw_185thcolumn,7.301708296319272,0.006985163692626827
1166,78throw_134thcolumn,7.297204913688976,0.007002586183826826
1167,1throw_131thcolumn,7.294816639753929,0.007011843868275247
1168,0throw_130thcolumn,7.2912022688810065,0.0070258781018117935
1169,86throw_122thcolumn,7.289875673600832,0.00703103634275374
1170,9throw_172thcolumn,7.288886843872571,0.007034883759822234
1171,56throw_166thcolumn,7.285344516805722,0.007048684214822633
1172,7throw_27thcolumn,7.277130949732414,0.007080789897320554
1173,19throw_138thcolumn,7.274771915221366,0.007090038661846764
1174,130throw_150thcolumn,7.271981311040708,0.007100995387184641
1175,61throw_134thcolumn,7.261706200086818,0.007141488023884635
1176,101throw_131thcolumn,7.258146146254391,0.007155572696817219
1177,90throw_121thcolumn,7.245154042768048,0.0072072150695822465
1178,134throw_184thcolumn,7.242972706585284,0.007215922993473559
1179,84throw_139thcolumn,7.24239973436622,0.007218212091327318
1180,74throw_81thcolumn,7.240919033672453,0.007224131123552151
1181,62throw_181thcolumn,7.237705349804605,0.007236994770005449
1182,18throw_20thcolumn,7.236909143636325,0.007240185423990138
1183,161throw_193thcolumn,7.235582821267266,0.007245503620581787
1184,55throw_67thcolumn,7.23336161724242,0.007254419007469781
1185,83throw_188thcolumn,7.228396995864351,0.007274386432549313
1186,91throw_172thcolumn,7.226857892324068,0.007280588033729425
1187,116throw_195thcolumn,7.225128605421674,0.007287562407251577
1188,29throw_130thcolumn,7.224313668127418,0.0072908514944345785
1189,88throw_150thcolumn,7.222205078782494,0.00729936881431516
1190,100throw_182thcolumn,7.2219339300397865,0.00730046481632159
1191,17throw_195thcolumn,7.2212799527589615,0.0073031089308187285
1192,10throw_173thcolumn,7.220913541679602,0.007304590806444498
1193,34throw_53thcolumn,7.218569615830495,0.007314077624730741
1194,36throw_68thcolumn,7.215267399811815,0.007327464433034582
1195,36throw_165thcolumn,7.203808779620857,0.007374111168434537
1196,121throw_168thcolumn,7.201131553580501,0.0073850535832463175
1197,44throw_69thcolumn,7.196602511985705,0.0074036026305662255
1198,28throw_98thcolumn,7.189454611095816,0.0074329744972753894
1199,80throw_170thcolumn,7.188634950993845,0.007436350225604539
1200,28throw_46thcolumn,7.185068979903572,0.007451054769995234
1201,86throw_94thcolumn,7.181078242241944,0.007467546166679397
1202,138throw_168thcolumn,7.177414187488924,0.007482720472222986
1203,127throw_165thcolumn,7.175290410759,0.00749153032075645
1204,63throw_191thcolumn,7.169457133140591,0.0075157825895412365
1205,59throw_94thcolumn,7.168980290096998,0.007517768648603308
1206,21throw_114thcolumn,7.161966716074565,0.007547042441708089
1207,17throw_80thcolumn,7.15638566302458,0.007570420428293605
1208,112throw_125thcolumn,7.146376929102465,0.007612531001998061
1209,37throw_84thcolumn,7.142908304026062,0.007627180726473676
1210,18throw_97thcolumn,7.140396262686733,0.007637808341575113
1211,58throw_131thcolumn,7.140205081246841,0.007638617787507115
1212,27throw_56thcolumn,7.14012433366763,0.007638959692260749
1213,39throw_141thcolumn,7.137363241812278,0.007650660254718105
1214,40throw_158thcolumn,7.1359102297233665,0.007656824989766012
1215,66throw_99thcolumn,7.13466297737193,0.007662120798623283
1216,40throw_186thcolumn,7.127300558321354,0.007693457980948636
1217,5throw_38thcolumn,7.126934090746847,0.007695021226784195
1218,67throw_191thcolumn,7.12375364492602,0.007708601765331593
1219,8throw_182thcolumn,7.119581732610269,0.007726453093242852
1220,64throw_70thcolumn,7.114312058408644,0.0077490621857633744
1221,24throw_159thcolumn,7.105482195498508,0.007787097936054162
1222,147throw_159thcolumn,7.105376865603519,0.007787552809893744
1223,107throw_180thcolumn,7.101792949908859,0.007803046401332668
1224,88throw_185thcolumn,7.098988773001676,0.007815191119940225
1225,39throw_169thcolumn,7.094585990420192,0.007834298368639426
1226,173throw_197thcolumn,7.088550512915118,0.007860568972654802
1227,163throw_168thcolumn,7.085177485944275,0.007875290015905919
1228,168throw_187thcolumn,7.07806426564823,0.007906427163567547
1229,78throw_84thcolumn,7.073256086755756,0.007927545697329343
1230,132throw_195thcolumn,7.070382173121229,0.007940196107077852
1231,121throw_139thcolumn,7.070060290122543,0.007941614260410663
1232,120throw_150thcolumn,7.068516660646616,0.007948418794802596
1233,45throw_105thcolumn,7.0601050269599135,0.007985603518753387
1234,40throw_125thcolumn,7.057429531773234,0.007997468204732681
1235,55throw_199thcolumn,7.057120232619263,0.007998840979022918
1236,56throw_67thcolumn,7.056684739012832,0.008000774256139868
1237,73throw_76thcolumn,7.05540985450951,0.008006436574359739
1238,141throw_159thcolumn,7.052779018159755,0.008018134244039483
1239,127throw_136thcolumn,7.048955433928836,0.008035166528124136
1240,74throw_76thcolumn,7.0480603838762965,0.008039158908540496
1241,153throw_197thcolumn,7.04695436592424,0.008044095120313793
1242,13throw_131thcolumn,7.0452954483163985,0.008051504771141423
1243,67throw_85thcolumn,7.044185476876343,0.008056466425734914
1244,84throw_133thcolumn,7.04325770444031,0.008060616040130732
1245,46throw_119thcolumn,7.0429871876638535,0.008061826382965634
1246,42throw_181thcolumn,7.038262447470316,0.00808299580240211
1247,180throw_193thcolumn,7.036715393346624,0.008089939818471227
1248,75throw_134thcolumn,7.035801258173317,0.00809404582362257
1249,99throw_145thcolumn,7.035352389907632,0.008096062778835567
1250,70throw_89thcolumn,7.034679614733757,0.008099086806767027
1251,85throw_191thcolumn,7.03390978326976,0.00810254850827776
1252,78throw_191thcolumn,7.028226529784966,0.008128151338071347
1253,48throw_61thcolumn,7.0231654515916615,0.008151021050492332
1254,63throw_198thcolumn,7.0187625482041325,0.008170970252848775
1255,65throw_148thcolumn,7.0175989765789275,0.008176250653506289
1256,39throw_50thcolumn,7.01371562802279,0.008193898981138389
1257,62throw_67thcolumn,7.009894279343235,0.008211303639984813
1258,73throw_155thcolumn,7.009692458305076,0.008212223903396387
1259,42throw_61thcolumn,7.009162379393614,0.00821464146003613
1260,31throw_87thcolumn,7.008620516583976,0.008217113513678475
1261,104throw_172thcolumn,7.007183234234086,0.008223674288510828
1262,135throw_175thcolumn,7.005759895865406,0.008230176701916846
1263,168throw_178thcolumn,6.989459448066496,0.008305020743137579
1264,122throw_133thcolumn,6.986124646568626,0.008320418320447973
1265,99throw_151thcolumn,6.9856045293051325,0.008322822461798733
1266,82throw_99thcolumn,6.984042948424753,0.008330044844352576
1267,68throw_131thcolumn,6.977819127731177,0.008358894158057599
1268,46throw_57thcolumn,6.977035433468879,0.00836253407070238
1269,28throw_87thcolumn,6.975732586882016,0.008368588810470583
1270,33throw_39thcolumn,6.969033990783185,0.008399790298234663
1271,84throw_135thcolumn,6.968546913816739,0.008402063704782789
1272,131throw_195thcolumn,6.968367377113087,0.008402901842081617
1273,113throw_178thcolumn,6.968347101014034,0.008402996503068584
1274,175throw_179thcolumn,6.968215664567302,0.008403610153702471
1275,30throw_80thcolumn,6.967233866536645,0.00840819542631484
1276,50throw_141thcolumn,6.956609038193956,0.008457980658990352
1277,45throw_143thcolumn,6.955758209449592,0.00846198046557532
1278,151throw_180thcolumn,6.950297833175878,0.008487696262890681
1279,17throw_199thcolumn,6.947203586271724,0.008502304242634172
1280,46throw_189thcolumn,6.945670421351722,0.0085095518773932
1281,6throw_100thcolumn,6.941073968095255,0.008531318371392869
1282,108throw_172thcolumn,6.9396540090021075,0.00853805411405628
1283,30throw_184thcolumn,6.9382736777293585,0.008544607101667285
1284,114throw_171thcolumn,6.9354726419155455,0.008557920591944393
1285,74throw_185thcolumn,6.934682764278554,0.00856167876892137
1286,87throw_135thcolumn,6.929442368300267,0.008586655042598014
1287,0throw_87thcolumn,6.925248709591528,0.00860669624053805
1288,6throw_43thcolumn,6.9250118026157494,0.008607829831801595
1289,44throw_144thcolumn,6.92141007363937,0.008625082834428881
1290,112throw_197thcolumn,6.920524373880931,0.008629330940420569
1291,74throw_80thcolumn,6.917374707208153,0.008644455153508155
1292,113throw_148thcolumn,6.913898352306806,0.008661179618374027
1293,181throw_188thcolumn,6.912761800564962,0.008666654668641695
1294,46throw_64thcolumn,6.906535812076297,0.008696709797681028
1295,28throw_42thcolumn,6.9030188741005505,0.0087137345449794
1296,104throw_150thcolumn,6.901032478526967,0.008723365355250142
1297,164throw_186thcolumn,6.89004249385945,0.008776846559444286
1298,0throw_123thcolumn,6.889189374138458,0.008781012178250934
1299,129throw_148thcolumn,6.887949031322781,0.008787072148242057
1300,43throw_69thcolumn,6.887346753550842,0.008790016256009643
1301,98throw_173thcolumn,6.886683077702914,0.008793261666409001
1302,141throw_199thcolumn,6.885345356629415,0.008799806927718203
1303,20throw_86thcolumn,6.883806560301442,0.008807342196186521
1304,70throw_99thcolumn,6.882188826764943,0.008815271141550356
1305,32throw_75thcolumn,6.881512236142107,0.008818589463285877
1306,65throw_191thcolumn,6.879195604728184,0.008829961025521029
1307,55throw_106thcolumn,6.878958794556399,0.008831124293324086
1308,4throw_150thcolumn,6.8788681557107845,0.008831569574431241
1309,113throw_189thcolumn,6.877701302878758,0.008837304023716368
1310,40throw_185thcolumn,6.873647792119345,0.008857254512075275
1311,28throw_191thcolumn,6.870980895498514,0.00887040556764241
1312,168throw_195thcolumn,6.867238769657499,0.008888892575928264
1313,96throw_180thcolumn,6.865972525412995,0.008895157069827487
1314,98throw_100thcolumn,6.8645188739605105,0.008902354304996156
1315,111throw_149thcolumn,6.864510075024543,0.008902397887954066
1316,38throw_188thcolumn,6.863801083031295,0.008905910391631825
1317,74throw_78thcolumn,6.862301980941989,0.008913341955128764
1318,87throw_189thcolumn,6.861266302864655,0.008918479879995448
1319,116throw_133thcolumn,6.856354858768564,0.008942886577919553
1320,176throw_191thcolumn,6.852669832572943,0.00896124373062846
1321,70throw_95thcolumn,6.84585513898345,0.008995293342521126
1322,114throw_188thcolumn,6.842785781335181,0.009010672687397183
1323,145throw_170thcolumn,6.8417243366361244,0.009015997441340825
1324,115throw_117thcolumn,6.840105605119537,0.009024124046080623
1325,63throw_90thcolumn,6.8364393171859685,0.009042557890094362
1326,36throw_130thcolumn,6.8345704183249465,0.009051969438368114
1327,158throw_194thcolumn,6.831307655706004,0.00906842439779653
1328,53throw_163thcolumn,6.82658088961527,0.009092317129579744
1329,16throw_196thcolumn,6.823508843909501,0.009107880226190662
1330,185throw_186thcolumn,6.8233033401193115,0.009108922290253932
1331,51throw_186thcolumn,6.8228873659204075,0.00911103197722156
1332,34throw_50thcolumn,6.820573976587249,0.00912277388709015
1333,4throw_168thcolumn,6.818563697106397,0.009132989924246798
1334,113throw_179thcolumn,6.8121692474076685,0.009165563951024584
1335,6throw_144thcolumn,6.810522398895105,0.009173972455103362
1336,75throw_141thcolumn,6.805295741749711,0.009200711233581035
1337,50throw_88thcolumn,6.805286859317909,0.009200756742708613
1338,139throw_182thcolumn,6.800724837548187,0.009224160789675862
1339,57throw_179thcolumn,6.799675890160439,0.009229550718890004
1340,1throw_45thcolumn,6.798764118549965,0.009234238405781867
1341,75throw_196thcolumn,6.796999149900922,0.009243319569955315
1342,124throw_187thcolumn,6.796997079309675,0.009243330228995018
1343,166throw_172thcolumn,6.794425211585246,0.00925657948822093
1344,74throw_124thcolumn,6.793493898017619,0.009261382054683751
1345,159throw_188thcolumn,6.792311506343969,0.009267483054365224
1346,54throw_158thcolumn,6.7919687394111135,0.009269252461332771
1347,29throw_94thcolumn,6.784126732988405,0.009309828690352835
1348,99throw_179thcolumn,6.783280763303958,0.009314216792502203
1349,88throw_99thcolumn,6.780589970554946,0.009328188227234037
1350,89throw_164thcolumn,6.778505596072799,0.009339025723078232
1351,74throw_99thcolumn,6.775460664582901,0.009354880757072628
